x,y1,y2
7.34,13438.0,9133.0
7.35,13452.0,9129.0
7.36,13499.0,9111.0
7.37,13451.0,9114.0
7.38,13507.0,9110.0
7.39,13568.0,9127.0
7.4,13542.0,9135.0
7.41,13571.0,9127.0
7.42,13628.0,9135.0
7.43,13563.0,9126.0
7.44,13560.0,9129.0
7.45,13632.0,9132.0
7.46,13604.0,9130.0
7.47,13586.0,9130.0
7.48,13667.0,9122.0
7.49,13673.0,9133.0
7.5,13701.0,9118.0
7.51,13718.0,9130.0
7.52,13693.0,9119.0
7.53,13692.0,9111.0
7.54,13744.0,9126.0
7.55,13712.0,9129.0
7.56,13751.0,9126.0
7.57,13850.0,9111.0
7.58,13724.0,9130.0
7.59,13761.0,9110.0
7.6,13793.0,9126.0
7.61,13741.0,9111.0
7.62,13750.0,9123.0
7.63,13852.0,9110.0
7.64,13776.0,9137.0
7.65,13809.0,9105.0
7.66,13872.0,9126.0
7.67,13813.0,9112.0
7.68,13792.0,9113.0
7.69,13879.0,9126.0
7.7,13842.0,9108.0
7.71,13853.0,9112.0
7.72,13936.0,9109.0
7.73,13879.0,9131.0
7.74,13912.0,9118.0
7.75,13959.0,9119.0
7.76,13915.0,9108.0
7.77,13937.0,9109.0
7.78,13970.0,9127.0
7.79,13979.0,9110.0
7.8,14005.0,9126.0
7.81,14124.0,9119.0
7.82,14120.0,9132.0
7.83,14086.0,9125.0
7.84,14141.0,9127.0
7.85,14094.0,9112.0
7.86,14100.0,9102.0
7.87,14155.0,9120.0
7.88,14115.0,9122.0
7.89,14153.0,9102.0
7.9,14193.0,9125.0
7.91,14206.0,9111.0
7.92,14214.0,9098.0
7.93,14252.0,9107.0
7.94,14203.0,9120.0
7.95,14234.0,9100.0
7.96,14276.0,9104.0
7.97,14285.0,9114.0
7.98,14303.0,9105.0
7.99,14361.0,9108.0
8.0,14276.0,9108.0
8.01,14277.0,9099.0
8.02,14332.0,9108.0
8.03,14272.0,9126.0
8.04,14323.0,9128.0
8.05,14403.0,9106.0
8.06,14316.0,9130.0
8.07,14345.0,9118.0
8.08,14431.0,9113.0
8.09,14311.0,9124.0
8.1,14278.0,9122.0
8.11,14389.0,9105.0
8.12,14338.0,9108.0
8.13,14335.0,9100.0
8.14,14431.0,9123.0
